face_present,no_of_face,face_x,face_y,face_w,face_h,left_eye_x,left_eye_y,right_eye_x,right_eye_y,nose_tip_x,nose_tip_y,mouth_x,mouth_y,face_conf,hand_count,left_hand_x,left_hand_y,right_hand_x,right_hand_y,hand_obj_interaction,head_pose,head_pitch,head_yaw,head_roll,phone_present,phone_loc_x,phone_loc_y,phone_conf,gaze_on_script,gaze_direction,gazePoint_x,gazePoint_y,pupil_left_x,pupil_left_y,pupil_right_x,pupil_right_y,label
1,1,205.0,171.0,234.0,234.0,286.6476619243622,233.6040705442429,380.4153895378113,237.44988709688187,336.9935989379883,282.9619789123535,329.3667973970112,335.10129727815325,93.94535422325134,0,0.0,0.0,0.0,0.0,0,forward,-0.0272098018158094,-0.0985653507801913,0.0462438937137763,0,0,0,0.0,0,top_left,335,234,288.4729652404785,233.206337928772,381.6249465942383,236.79108238220212,0
1,1,204.0,170.0,235.0,235.0,286.13430619239807,233.41404855251312,378.8923001289368,238.993039727211,336.4882278442383,283.86714935302734,328.6486806367573,335.26067282024184,93.5152232646942,0,0.0,0.0,0.0,0.0,0,forward,-0.0238078780225869,-0.1295706158428942,0.0566454003253446,0,0,0,0.0,0,top_left,333,235,288.2460632324219,233.2728481292725,379.4676818847656,238.62518978118896,0
1,1,203.0,170.0,235.0,235.0,286.76663756370544,232.86254346370697,378.6472749710083,238.4704703092575,335.7965087890625,283.8508987426758,328.2740452415065,334.845720592298,93.84710788726808,0,0.0,0.0,0.0,0.0,0,forward,-0.0303911703172012,-0.1137451999864029,0.0534604140603036,1,349,244,0.5929853320121765,0,top_left,333,235,288.06303787231445,232.52371215820312,378.54383850097656,237.8397846221924,0
1,1,204.0,171.0,234.0,234.0,285.56726813316345,233.09896051883695,379.8710680007935,239.20650959014893,337.3141098022461,285.1728343963623,329.355784968326,334.8211700037906,93.68700385093688,0,0.0,0.0,0.0,0.0,0,forward,-0.0521170081177425,-0.1297051270421992,0.0486034258848177,0,0,0,0.0,0,top_left,332,235,285.1795196533203,232.61965942382807,380.4447555541992,238.5207939147949,0
1,1,205.0,168.0,237.0,237.0,286.59586787223816,232.50016629695887,379.2831254005432,238.21680307388303,336.3089370727539,283.8112449645996,328.5515875565378,334.7218126999704,93.88486742973328,0,0.0,0.0,0.0,0.0,0,forward,-0.0404902685343459,-0.1139850914705467,0.0556267525589107,1,328,238,0.5084009766578674,0,top_left,333,234,287.6121482849121,232.24870777130127,379.1481704711914,237.64401054382324,0
1,1,206.0,170.0,235.0,235.0,287.2705996036529,232.81204104423523,378.3222508430481,237.4396535754204,336.8702697753906,283.331937789917,329.1987710250052,334.4206237792969,94.6972131729126,0,0.0,0.0,0.0,0.0,0,forward,-0.0234606075430631,-0.1293207541023298,0.0515829935345453,1,340,241,0.5118634700775146,0,top_left,333,234,288.4458808898926,232.66230297088623,377.5865859985352,236.9380931854248,0
1,1,204.0,168.0,236.0,236.0,287.90677785873413,232.4897637963295,380.0091433525085,237.3306879401207,336.9720458984375,282.24926948547363,328.9167514600252,335.11904465524776,94.51785683631896,0,0.0,0.0,0.0,0.0,0,forward,-0.0103487607377088,-0.1170459220621912,0.058175629760904,0,0,0,0.0,0,top_left,334,234,288.6499214172363,232.1793966293335,379.83306884765625,236.9374408721924,0
1,1,206.0,169.0,235.0,235.0,288.5999023914337,232.47432589530945,380.5863952636719,238.10499787330627,338.35838317871094,282.7297782897949,330.0238880358244,335.2375000401547,95.9497570991516,0,0.0,0.0,0.0,0.0,0,forward,-0.013874756900486,-0.1309015677450478,0.0607273674299971,1,328,239,0.5246261954307556,0,top_left,334,235,289.1459732055664,232.3326244354248,380.66361236572266,237.8426399230957,0
1,1,206.0,170.0,235.0,235.0,288.10295581817627,232.4972105026245,380.5505418777466,237.60506093502045,338.4952926635742,282.539119720459,329.9025465312757,335.4645929838481,95.8217442035675,0,0.0,0.0,0.0,0.0,0,forward,-0.0125190518748005,-0.1425898926790419,0.0595616597979482,0,0,0,0.0,0,top_left,334,234,289.1644515991211,232.42778205871585,380.6959228515625,237.1413917541504,0
1,1,207.0,169.0,232.0,232.0,287.6124763488769,232.3560619354248,380.3037595748901,237.93451845645905,337.2004699707031,281.9704341888428,329.20085505435344,333.887414932251,95.13076543807983,0,0.0,0.0,0.0,0.0,0,forward,-0.0119306148779146,-0.1077917825242936,0.0593552399356841,0,0,0,0.0,0,top_left,333,234,287.7651901245117,232.01083946228027,379.7763442993164,237.48165321350095,0
